Country name,MedianAnnual cropsMammals,lower 95%Annual cropsMammals,upper 95%Annual cropsMammals,MedianPermanent cropsMammals,lower 95%Permanent cropsMammals,upper 95%Permanent cropsMammals,MedianPastureMammals,lower 95%PastureMammals,upper 95%PastureMammals,MedianUrbanMammals,lower 95%UrbanMammals,upper 95%UrbanMammals,MedianExtensive forestryMammals,lower 95%Extensive forestryMammals,upper 95%Extensive forestryMammals,MedianIntensive forestryMammals,lower 95%Intensive forestryMammals,upper 95%Intensive forestryMammals,MedianAnnual cropsBirds,lower 95%Annual cropsBirds,upper 95%Annual cropsBirds,MedianPermanent cropsBirds,lower 95%Permanent cropsBirds,upper 95%Permanent cropsBirds,MedianPastureBirds,lower 95%PastureBirds,upper 95%PastureBirds,MedianUrbanBirds,lower 95%UrbanBirds,upper 95%UrbanBirds,MedianExtensive forestryBirds,lower 95%Extensive forestryBirds,upper 95%Extensive forestryBirds,MedianIntensive forestryBirds,lower 95%Intensive forestryBirds,upper 95%Intensive forestryBirds,MedianAnnual cropsPlants,lower 95%Annual cropsPlants,upper 95%Annual cropsPlants,MedianPermanent cropsPlants,lower 95%Permanent cropsPlants,upper 95%Permanent cropsPlants,MedianPasturePlants,lower 95%PasturePlants,upper 95%PasturePlants,MedianUrbanPlants,lower 95%UrbanPlants,upper 95%UrbanPlants,MedianExtensive forestryPlants,lower 95%Extensive forestryPlants,upper 95%Extensive forestryPlants,MedianIntensive forestryPlants,lower 95%Intensive forestryPlants,upper 95%Intensive forestryPlants,MedianAnnual cropsAmphibians,lower 95%Annual cropsAmphibians,upper 95%Annual cropsAmphibians,MedianPermanent cropsAmphibians,lower 95%Permanent cropsAmphibians,upper 95%Permanent cropsAmphibians,MedianPastureAmphibians,lower 95%PastureAmphibians,upper 95%PastureAmphibians,MedianUrbanAmphibians,lower 95%UrbanAmphibians,upper 95%UrbanAmphibians,MedianExtensive forestryAmphibians,lower 95%Extensive forestryAmphibians,upper 95%Extensive forestryAmphibians,MedianIntensive forestryAmphibians,lower 95%Intensive forestryAmphibians,upper 95%Intensive forestryAmphibians,MedianAnnual cropsReptiles,lower 95%Annual cropsReptiles,upper 95%Annual cropsReptiles,MedianPermanent cropsReptiles,lower 95%Permanent cropsReptiles,upper 95%Permanent cropsReptiles,MedianPastureReptiles,lower 95%PastureReptiles,upper 95%PastureReptiles,MedianUrbanReptiles,lower 95%UrbanReptiles,upper 95%UrbanReptiles,MedianExtensive forestryReptiles,lower 95%Extensive forestryReptiles,upper 95%Extensive forestryReptiles,MedianIntensive forestryReptiles,lower 95%Intensive forestryReptiles,upper 95%Intensive forestryReptiles
Republic of Moldova,1.26E-10,-4.22E-11,3.79E-10,5.36E-11,-3.86E-10,5.12621E-10,8.89936E-11,-3.01195E-10,6.11155E-10,1.92723E-10,-3.86157E-10,9.50828E-10,5.02722E-11,-2.8218E-10,4.02935E-10,3.79533E-11,-2.64175E-10,4.36662E-10,2.94802E-10,-1.00374E-10,9.19963E-10,3.90812E-10,-9.48189E-10,1.76775E-09,1.67831E-10,-9.17361E-10,1.28717E-09,6.0563E-10,-1.60754E-09,2.33229E-09,7.38452E-11,-2.34672E-10,5.26429E-10,2.7732E-10,-7.70772E-10,1.36609E-09,3.21628E-09,-4.49624E-10,8.89622E-09,2.29048E-09,-6.14542E-09,1.16557E-08,1.45337E-09,-6.43123E-09,1.15335E-08,2.91063E-09,-6.61629E-09,1.28438E-08,5.32291E-10,-4.476E-09,7.80485E-09,5.43594E-10,-2.85006E-09,6.63711E-09,2.37791E-11,-2.91573E-12,7.0805E-11,2.19886E-11,-4.03908E-11,8.66919E-11,1.40593E-11,-3.39129E-11,7.13561E-11,3.01905E-11,-5.13369E-11,1.03337E-10,4.77172E-12,-2.16098E-11,5.06212E-11,1.67628E-11,-2.9926E-11,8.61032E-11,2.94233E-11,-2.82446E-12,8.75033E-11,2.67592E-11,-4.65367E-11,1.04685E-10,1.50146E-11,-2.33263E-11,8.9929E-11,3.6442E-11,-5.37824E-11,1.20628E-10,5.94278E-12,-2.19284E-11,6.33166E-11,1.33932E-11,-3.09105E-11,7.87932E-11
Mayotte,1.75E-09,-7.04E-10,4.47E-09,8.85E-10,-2.31E-09,4.60533E-09,1.05336E-09,-2.94123E-09,4.3499E-09,2.22687E-09,-6.08438E-10,6.26006E-09,7.68183E-10,-1.74757E-09,3.38765E-09,1.14448E-09,-1.74822E-09,4.84055E-09,2.84038E-08,-2.8457E-09,6.13361E-08,2.87362E-08,-7.21132E-09,6.20385E-08,1.30923E-08,-4.2443E-08,5.81719E-08,4.46113E-08,1.53682E-08,8.8739E-08,4.61601E-09,-5.01238E-09,2.50492E-08,2.38666E-08,-1.12782E-08,6.19969E-08,6.68302E-07,1.02805E-07,1.47724E-06,5.22184E-07,-1.88067E-07,1.37922E-06,5.01657E-07,8.65724E-08,1.2611E-06,6.2808E-07,-4.3822E-08,1.31702E-06,1.32901E-07,-2.45323E-07,8.35589E-07,5.24401E-07,-9.81277E-08,1.27049E-06,3.72521E-10,-2.48414E-10,8.95944E-10,3.46683E-10,-1.95453E-10,9.05944E-10,2.24102E-10,-3.50789E-10,8.03651E-10,4.50546E-10,4.29507E-11,1.13722E-09,8.38091E-11,-1.88058E-10,6.26778E-10,2.69276E-10,-9.11679E-11,9.46365E-10,7.16787E-09,-4.47841E-09,1.64795E-08,6.56196E-09,-3.78546E-09,1.62502E-08,3.61958E-09,-2.95027E-09,1.35991E-08,8.43919E-09,9.57089E-10,2.32153E-08,1.59074E-09,-4.80307E-09,9.89832E-09,3.45721E-09,-3.65281E-09,1.4876E-08
Mongolia ,3.08E-10,-9.27E-10,1.37E-09,8.67E-11,-8.79E-10,1.33858E-09,2.37374E-10,-1.90935E-10,7.26299E-10,2.53957E-10,-7.45169E-10,1.17034E-09,9.0388E-11,-6.12338E-10,8.30577E-10,5.72088E-11,-6.53352E-10,1.05607E-09,6.59141E-10,-2.83694E-09,3.77283E-09,8.13438E-10,-3.21948E-09,4.32057E-09,5.60984E-10,-6.65736E-10,2.23632E-09,9.23241E-10,-2.65258E-09,3.83495E-09,1.17377E-10,-5.53125E-10,1.29268E-09,4.54277E-10,-2.14079E-09,3.27929E-09,4.23405E-09,-1.41765E-08,2.19931E-08,3.01707E-09,-1.51843E-08,2.09242E-08,2.35353E-09,-2.99018E-09,7.76709E-09,2.60552E-09,-1.12628E-08,1.51302E-08,5.80429E-10,-6.92622E-09,8.56406E-09,1.74167E-09,-1.10851E-08,1.26601E-08,1.12075E-11,-2.84813E-11,4.71932E-11,9.30035E-12,-3.0117E-11,4.95861E-11,7.51702E-12,-7.76747E-12,2.50886E-11,1.12957E-11,-3.6197E-11,4.95875E-11,1.70624E-12,-1.35799E-11,2.24286E-11,6.1877E-12,-3.0015E-11,4.28872E-11,2.57192E-11,-5.77935E-11,1.17524E-10,2.20865E-11,-7.0152E-11,1.14103E-10,1.33369E-11,-7.21119E-12,4.54522E-11,2.62482E-11,-7.12966E-11,1.22483E-10,4.29511E-12,-2.82482E-11,4.30845E-11,9.29853E-12,-4.19904E-11,7.49226E-11
MONTSERRAT,1.87E-08,-8.01E-09,6.78E-08,8.65E-09,-2.43E-08,6.33005E-08,1.27019E-08,-1.98741E-08,6.36559E-08,2.5716E-08,-4.00314E-09,7.53793E-08,7.55341E-09,-1.74406E-08,4.95435E-08,5.93921E-09,-2.31891E-08,5.53686E-08,1.49728E-07,-9.65731E-08,5.25671E-07,1.78416E-07,-1.02647E-07,6.13031E-07,8.92731E-08,-2.94854E-07,5.19393E-07,2.85386E-07,-1.18436E-07,7.61041E-07,3.22012E-08,-3.78588E-08,2.75292E-07,1.34066E-07,-1.09633E-07,5.5158E-07,4.98751E-07,-6.87334E-09,1.41812E-06,3.78973E-07,-1.64578E-07,1.28049E-06,3.38758E-07,-4.36786E-08,1.1496E-06,4.68192E-07,-3.76747E-08,1.20367E-06,9.01917E-08,-1.86886E-07,7.17643E-07,3.22381E-07,-1.11962E-07,1.11503E-06,5.70048E-09,-4.63658E-09,2.12345E-08,5.21463E-09,-5.38619E-09,2.026E-08,3.52158E-09,-4.95507E-09,1.69454E-08,6.90302E-09,-3.15585E-09,2.28961E-08,1.21613E-09,-2.94808E-09,1.43542E-08,3.96574E-09,-3.95751E-09,2.01227E-08,4.14869E-08,-1.87879E-08,1.31348E-07,3.71661E-08,-1.90264E-08,1.25355E-07,2.01939E-08,-1.54962E-08,9.23361E-08,4.80945E-08,5.06389E-09,1.35845E-07,8.99504E-09,-1.78463E-08,8.44077E-08,1.93109E-08,-2.24048E-08,9.83433E-08
Malawi,1.22E-09,-1.17E-09,3.95E-09,5.03E-10,-2.00E-09,4.23879E-09,9.2964E-10,-1.31724E-09,3.53842E-09,1.78631E-09,-1.99196E-09,5.95788E-09,5.21717E-10,-1.57546E-09,2.95723E-09,3.47411E-10,-1.93805E-09,3.51059E-09,3.75443E-09,-5.29278E-09,1.43558E-08,4.56888E-09,-8.93859E-09,1.92557E-08,2.84008E-09,-7.35881E-09,1.19556E-08,7.79032E-09,-1.28359E-08,2.84528E-08,8.51666E-10,-1.78319E-09,6.7778E-09,3.18404E-09,-6.26619E-09,1.60326E-08,2.23142E-08,-2.32884E-08,6.95856E-08,1.69613E-08,-2.69841E-08,8.09312E-08,1.45188E-08,-2.18956E-08,6.18573E-08,2.21085E-08,-3.19996E-08,9.48428E-08,4.00964E-09,-1.72362E-08,4.72213E-08,1.78001E-08,-2.25036E-08,7.42885E-08,4.04036E-10,-4.00272E-10,1.26161E-09,3.61481E-10,-5.58039E-10,1.59584E-09,2.75135E-10,-3.81482E-10,1.01852E-09,5.04467E-10,-8.64673E-10,1.84403E-09,8.68959E-11,-2.51299E-10,8.21707E-10,2.69725E-10,-5.73035E-10,1.47997E-09,5.53304E-10,-3.00747E-10,1.47629E-09,4.72388E-10,-5.29786E-10,1.85696E-09,2.9586E-10,-2.38546E-10,1.08361E-09,6.44458E-10,-6.5655E-10,2.16361E-09,1.17107E-10,-4.73708E-10,9.71542E-10,2.39796E-10,-5.27772E-10,1.37287E-09
The former Yugoslav Republic of Macedonia,5.10E-10,-4.80E-10,1.61E-09,2.50E-10,-1.48E-09,2.25595E-09,3.49338E-10,-1.34538E-09,2.11825E-09,7.48201E-10,-1.72884E-09,3.75275E-09,2.32146E-10,-8.88389E-10,1.77932E-09,1.523E-10,-1.05321E-09,1.89297E-09,1.69485E-09,-1.16694E-09,4.29924E-09,2.19664E-09,-1.46522E-09,8.33243E-09,1.01177E-09,-4.84552E-09,5.47331E-09,3.326E-09,-2.13419E-09,1.13163E-08,4.24473E-10,-6.98745E-10,2.79889E-09,1.56353E-09,-1.26428E-09,6.6953E-09,3.04418E-08,-7.75983E-10,8.55669E-08,2.01861E-08,-2.79839E-08,9.31234E-08,1.28328E-08,-3.69812E-08,8.60699E-08,2.47369E-08,-2.89707E-08,9.9239E-08,5.20159E-09,-2.46836E-08,6.48415E-08,6.13955E-09,-2.12082E-08,5.51026E-08,1.22729E-10,-6.32212E-11,3.75869E-10,1.14551E-10,-1.32281E-10,4.56723E-10,7.25879E-11,-1.63488E-10,3.68854E-10,1.52071E-10,-1.53842E-10,5.26162E-10,2.66151E-11,-9.15083E-11,2.98057E-10,8.72127E-11,-9.48846E-11,4.4472E-10,2.35408E-10,-1.2795E-10,6.8213E-10,2.20957E-10,-2.25322E-10,8.81679E-10,1.21876E-10,-1.37553E-10,6.72785E-10,2.91006E-10,-2.59491E-10,9.79624E-10,5.19383E-11,-1.645E-10,4.87252E-10,1.13391E-10,-1.9143E-10,6.03139E-10
Mali,7.00E-11,-9.82E-11,2.71E-10,2.26E-11,-1.54E-10,2.49196E-10,5.15601E-11,-4.41974E-11,2.04354E-10,9.40127E-11,-1.83967E-10,3.6844E-10,1.94385E-11,-8.58649E-11,1.73107E-10,1.51178E-11,-9.79897E-11,1.91949E-10,2.7202E-10,-6.65792E-10,1.10324E-09,3.05753E-10,-8.16392E-10,1.30169E-09,1.91654E-10,-2.28868E-10,9.62046E-10,5.32855E-10,-1.31492E-09,1.78764E-09,4.68469E-11,-1.37967E-10,4.48722E-10,1.89101E-10,-5.2953E-10,1.0428E-09,8.68419E-10,-1.34408E-09,3.87661E-09,6.15518E-10,-1.57967E-09,3.67689E-09,5.3681E-10,-4.29314E-10,2.64088E-09,7.98045E-10,-2.14994E-09,3.9101E-09,1.07255E-10,-7.73102E-10,1.69292E-09,1.94482E-10,-1.04641E-09,1.7962E-09,8.07569E-12,-1.01763E-11,3.16821E-11,6.62774E-12,-1.46239E-11,3.262E-11,5.3545E-12,-4.08182E-12,2.33363E-11,9.4303E-12,-2.06147E-11,3.83075E-11,1.22825E-12,-6.73069E-12,1.64381E-11,4.64599E-12,-9.43844E-12,2.51042E-11,3.95405E-11,-6.86704E-11,1.84047E-10,3.40878E-11,-7.85154E-11,1.73222E-10,2.21173E-11,-1.04499E-11,8.36378E-11,4.70518E-11,-1.10545E-10,2.30957E-10,6.82172E-12,-2.14328E-11,7.2253E-11,1.46823E-11,-3.14881E-11,9.15051E-11
MONACO,3.96E-10,-1.20E-10,1.73E-09,2.41E-10,-4.00E-10,1.88399E-09,2.74956E-10,-3.88393E-10,1.72382E-09,6.19462E-10,-2.29023E-11,2.03897E-09,1.81195E-10,-3.61046E-10,1.32268E-09,1.18301E-10,-5.51734E-10,1.43785E-09,1.50347E-09,-5.48547E-10,4.87796E-09,1.89427E-09,-2.11408E-10,5.1532E-09,8.16909E-10,-1.65886E-09,4.9293E-09,2.95356E-09,8.04185E-10,6.31875E-09,3.46862E-10,-2.53568E-10,2.95611E-09,1.33041E-09,-6.63552E-10,4.67366E-09,3.48694E-08,1.28236E-08,9.58328E-08,1.95382E-08,-5.00409E-09,9.01967E-08,9.36513E-09,-8.18249E-09,5.63195E-08,2.48412E-08,-1.54414E-09,8.70763E-08,4.46321E-09,-6.52733E-09,6.87695E-08,1.04322E-08,-1.1791E-08,6.63887E-08,1.59133E-10,-6.80072E-11,6.74655E-10,1.55815E-10,-5.9064E-11,6.18892E-10,9.31114E-11,-1.20321E-10,5.1477E-10,2.02265E-10,-8.99787E-12,6.73077E-10,3.81085E-11,-6.8123E-11,4.43966E-10,1.117E-10,-5.46002E-11,5.52087E-10,1.79534E-10,-6.44116E-11,6.88879E-10,1.74404E-10,-6.22275E-11,6.21526E-10,9.03172E-11,-6.54148E-11,4.75799E-10,2.17571E-10,-2.63108E-11,6.5957E-10,4.26278E-11,-6.88836E-11,4.49989E-10,8.14661E-11,-1.22929E-10,4.4967E-10
Morocco,3.01E-10,-4.40E-10,1.07E-09,9.88E-11,-6.13E-10,1.13354E-09,2.15651E-10,-2.75521E-10,8.91364E-10,3.27732E-10,-7.2926E-10,1.26332E-09,8.84781E-11,-4.67279E-10,7.83221E-10,6.53821E-11,-4.4105E-10,9.15283E-10,1.02143E-09,-2.23929E-09,4.11458E-09,1.23627E-09,-2.91221E-09,5.16313E-09,7.29079E-10,-1.44137E-09,4.11833E-09,1.67939E-09,-3.49129E-09,5.70797E-09,1.99177E-10,-6.2747E-10,1.74385E-09,7.93732E-10,-2.26946E-09,4.18638E-09,1.31048E-08,-1.00578E-08,4.43623E-08,8.69899E-09,-1.27153E-08,3.89581E-08,5.64047E-09,-3.74403E-09,2.58651E-08,7.89777E-09,-3.93537E-09,2.69827E-08,1.56047E-09,-9.87738E-09,1.94978E-08,6.22613E-09,-1.3301E-08,2.85947E-08,3.4239E-11,-5.11407E-11,1.17976E-10,2.99909E-11,-5.48747E-11,1.25341E-10,2.19533E-11,-2.16559E-11,9.44681E-11,2.75218E-11,-5.39733E-11,9.40441E-11,4.99132E-12,-3.47007E-11,6.80492E-11,2.16911E-11,-4.70926E-11,1.19144E-10,2.92301E-10,-4.25628E-10,1.01859E-09,2.64333E-10,-4.15366E-10,1.07662E-09,1.46758E-10,-4.41394E-11,6.60656E-10,2.53127E-10,-2.93331E-10,8.2843E-10,5.43616E-11,-2.5196E-10,5.26473E-10,1.25168E-10,-3.49665E-10,7.62605E-10
Mauritius,1.24E-09,-8.30E-11,2.67149E-09,4.89E-10,-1.22E-09,3.03731E-09,0,0,0,1.57201E-09,3.52212E-10,2.94978E-09,5.29165E-10,-6.10094E-10,2.39739E-09,7.77959E-10,-6.91626E-10,2.87015E-09,1.14731E-08,-1.12171E-10,2.07186E-08,1.10465E-08,-1.49881E-09,2.24735E-08,0,0,0,1.65944E-08,1.06499E-08,2.46893E-08,1.81874E-09,-1.43288E-09,1.11075E-08,9.34537E-09,-3.15835E-09,2.14201E-08,2.54805E-07,4.16598E-08,5.32713E-07,1.95868E-07,-8.28599E-08,5.53617E-07,0,0,0,2.40142E-07,-1.75958E-08,4.84483E-07,5.2495E-08,-7.57393E-08,3.33355E-07,2.03258E-07,-3.57768E-08,4.78361E-07,2.15742E-10,-1.20142E-10,4.82159E-10,1.9278E-10,-9.68292E-11,5.45243E-10,0,0,0,2.58112E-10,6.39451E-11,5.1123E-10,4.74875E-11,-8.34022E-11,3.68147E-10,1.52017E-10,-4.43925E-11,5.08562E-10,3.83652E-09,-2.21228E-09,8.76405E-09,3.46759E-09,-1.70439E-09,9.57296E-09,0,0,0,4.6295E-09,1.10893E-09,9.12688E-09,8.53938E-10,-1.64029E-09,6.53258E-09,1.88305E-09,-1.81061E-09,7.47462E-09
MIDWAY_ISLANDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritania,2.00E-11,-9.08E-11,1.10E-10,5.55E-12,-8.18E-11,1.00777E-10,1.92997E-11,-7.68553E-12,3.5349E-11,2.94429E-11,-1.62282E-10,2.1638E-10,3.43513E-12,-2.20879E-11,2.92419E-11,2.53329E-12,-2.1964E-11,3.47922E-11,4.69614E-11,-2.93634E-10,3.10388E-10,5.61266E-11,-3.22516E-10,3.50204E-10,5.38575E-11,-2.35983E-11,1.15972E-10,1.13828E-10,-5.81348E-10,6.71694E-10,6.43648E-12,-2.29108E-11,5.88285E-11,2.68233E-11,-8.87766E-11,1.47146E-10,2.23503E-10,-1.31713E-09,1.97942E-09,1.44108E-10,-1.227E-09,1.61063E-09,1.89067E-10,-9.45897E-11,3.75613E-10,2.31067E-10,-2.20105E-09,2.5804E-09,1.50069E-11,-1.10866E-10,2.13475E-10,1.45473E-11,-1.5895E-10,1.60105E-10,2.32439E-12,-9.26946E-12,1.12699E-11,1.78315E-12,-9.86211E-12,1.20901E-11,2.03278E-12,-8.26178E-13,3.90309E-12,3.06279E-12,-1.72954E-11,2.25738E-11,1.96412E-13,-1.63969E-12,2.3004E-12,8.54451E-13,-3.32945E-12,4.0835E-12,2.03671E-11,-9.90037E-11,1.46814E-10,1.67167E-11,-8.56998E-11,1.27147E-10,1.32174E-11,-4.44533E-12,2.63614E-11,2.70114E-11,-1.59625E-10,2.31361E-10,1.9898E-12,-7.86056E-12,1.97802E-11,4.56623E-12,-1.11339E-11,2.84649E-11
Malta,4.62E-10,-1.81E-10,1.54E-09,2.26E-10,-5.27E-10,1.51742E-09,3.4323E-10,-3.85538E-10,1.50453E-09,6.75458E-10,-4.71985E-12,1.66161E-09,1.92584E-10,-4.18531E-10,1.20006E-09,1.37205E-10,-5.84928E-10,1.23175E-09,1.51356E-09,-6.71749E-10,4.83102E-09,2.00438E-09,-3.29789E-10,5.34969E-09,9.17729E-10,-2.04903E-09,5.16297E-09,3.27191E-09,9.18558E-10,6.16569E-09,3.81549E-10,-3.14287E-10,2.70718E-09,1.43253E-09,-7.53913E-10,4.8057E-09,4.59193E-08,2.47966E-08,9.95304E-08,2.8831E-08,-8.80584E-09,8.97257E-08,1.44332E-08,-8.73839E-09,6.6829E-08,3.36503E-08,-2.18165E-09,8.93582E-08,5.82958E-09,-1.29025E-08,6.38363E-08,1.50535E-08,-1.58915E-08,6.60634E-08,2.03639E-10,-9.47712E-11,6.43649E-10,1.95755E-10,-8.974E-11,5.62783E-10,1.3135E-10,-1.19622E-10,5.31187E-10,2.54022E-10,3.48431E-11,6.13307E-10,4.6046E-11,-9.4085E-11,4.29003E-10,1.47058E-10,-5.26571E-11,6.05234E-10,3.76137E-10,-1.70601E-10,1.05168E-09,3.64532E-10,-1.46483E-10,1.00499E-09,1.97225E-10,-1.05923E-10,8.95311E-10,4.5365E-10,6.4349E-11,1.04672E-09,8.42632E-11,-1.56099E-10,6.95773E-10,1.83432E-10,-2.06729E-10,7.63389E-10
Oman,7.38E-11,-3.57E-10,5.65E-10,2.26E-11,-3.18E-10,4.7129E-10,1.00384E-10,-5.01508E-11,1.84271E-10,1.52776E-10,-7.7211E-10,1.03254E-09,9.21076E-12,-1.23586E-10,1.63631E-10,7.13549E-12,-1.51416E-10,1.75521E-10,2.76133E-10,-1.96889E-09,2.80885E-09,3.77023E-10,-1.97671E-09,3.50759E-09,3.93763E-10,-6.74034E-10,9.12741E-10,8.0926E-10,-3.94664E-09,6.88567E-09,1.84008E-11,-1.22001E-10,2.65854E-10,6.31855E-11,-3.47011E-10,7.02984E-10,1.02797E-09,-6.62943E-09,1.08928E-08,7.5099E-10,-6.45462E-09,9.32325E-09,1.52106E-09,-1.63309E-09,3.41476E-09,3.00061E-09,-1.98389E-08,3.5134E-08,6.19232E-11,-1.77242E-09,2.3912E-09,7.6391E-10,-7.8761E-09,1.45176E-08,2.82271E-12,-1.07835E-11,2.32553E-11,2.54817E-12,-1.08389E-11,1.74978E-11,4.66014E-12,-2.75918E-12,9.28303E-12,7.29514E-12,-3.88728E-11,4.22093E-11,1.11441E-13,-1.49343E-12,2.53996E-12,1.94286E-12,-1.4179E-11,1.81564E-11,1.34859E-10,-5.18077E-10,9.27621E-10,1.20475E-10,-4.75985E-10,8.98789E-10,9.78641E-11,-9.14262E-11,1.86926E-10,2.10176E-10,-8.3919E-10,1.44082E-09,1.0926E-11,-9.10893E-11,1.8052E-10,1.7526E-11,-1.39367E-10,1.77807E-10
Maldives,5.77E-09,-3.66E-09,2.69E-08,2.45E-09,-7.19E-09,2.67342E-08,3.68112E-09,-5.90297E-09,2.78335E-08,7.25441E-09,-7.25449E-09,3.16038E-08,2.35915E-09,-5.48354E-09,1.81576E-08,3.30134E-09,-6.71128E-09,2.29393E-08,1.69971E-07,-1.47667E-07,5.88028E-07,1.74307E-07,-2.21469E-07,5.84402E-07,9.46457E-08,-2.71128E-07,6.81685E-07,2.79477E-07,-3.87281E-07,7.85675E-07,2.46357E-08,-5.63429E-08,2.27524E-07,1.4525E-07,-2.16333E-07,6.05442E-07,1.55766E-06,1.97101E-07,5.56391E-06,1.21809E-06,-3.47044E-07,5.4779E-06,1.15725E-06,1.81634E-07,4.93771E-06,1.50024E-06,-1.12204E-07,4.78377E-06,3.18617E-07,-4.84483E-07,3.1692E-06,1.21526E-06,-2.20285E-07,4.55198E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9664E-08,-9.60773E-09,7.70788E-08,1.73079E-08,-1.07712E-08,7.56294E-08,9.87215E-09,-7.63975E-09,5.83315E-08,2.31136E-08,-3.24368E-09,9.08579E-08,4.19123E-09,-1.11192E-08,4.62318E-08,9.31429E-09,-1.40067E-08,5.6388E-08
Montenegro,1.23E-09,-8.24E-10,3.68E-09,5.81E-10,-1.96E-09,6.26835E-09,7.79007E-10,-2.47756E-09,5.6313E-09,1.73641E-09,-4.78705E-09,6.74645E-09,5.62097E-10,-1.49162E-09,2.86881E-09,3.71847E-10,-2.3768E-09,3.48037E-09,3.63321E-09,-2.39142E-09,9.49006E-09,4.71222E-09,-1.13857E-09,1.60156E-08,1.98626E-09,-7.8145E-09,1.31026E-08,7.21467E-09,1.83365E-09,2.14436E-08,9.14835E-10,-1.01488E-09,5.99046E-09,3.37592E-09,-2.39787E-09,1.27243E-08,7.06035E-08,-1.2666E-08,1.78207E-07,4.55037E-08,-1.32013E-07,2.1697E-07,2.90883E-08,-9.53038E-08,2.19516E-07,5.62229E-08,-1.12174E-07,2.16932E-07,1.35461E-08,-4.64461E-08,1.42623E-07,1.27858E-08,-5.25031E-08,1.22222E-07,3.26891E-10,-2.49562E-10,1.07473E-09,3.13463E-10,-2.20266E-10,1.39909E-09,1.96851E-10,-3.54271E-10,1.12884E-09,4.1133E-10,-2.7573E-10,1.52171E-09,7.40372E-11,-2.18653E-10,7.94994E-10,2.34798E-10,-1.54261E-10,1.29766E-09,5.13893E-10,-2.9484E-10,1.66619E-09,4.86752E-10,-7.12983E-10,2.31344E-09,2.47614E-10,-6.91216E-10,1.6748E-09,6.27726E-10,-1.38473E-09,2.49077E-09,1.1904E-10,-4.34231E-10,1.29527E-09,2.4822E-10,-4.69165E-10,1.36167E-09
Mexico,2.01E-09,-2.53E-09,6.67E-09,8.44E-10,-4.15E-09,7.0271E-09,1.37452E-09,-3.52493E-09,6.11647E-09,2.73827E-09,-4.75923E-09,1.1478E-08,8.77996E-10,-3.12688E-09,4.91775E-09,7.7155E-10,-3.18867E-09,6.65929E-09,4.213E-09,-5.70967E-09,1.27385E-08,4.86477E-09,-7.47181E-09,1.81224E-08,2.49186E-09,-9.50462E-09,1.30803E-08,7.54943E-09,-9.24567E-09,2.5931E-08,8.90985E-10,-2.10274E-09,5.91364E-09,3.66047E-09,-6.92729E-09,1.51775E-08,5.03153E-08,-5.91849E-08,1.60173E-07,3.82192E-08,-7.43614E-08,1.77542E-07,3.25161E-08,-4.16544E-08,1.27555E-07,4.80444E-08,-8.6141E-08,1.89583E-07,9.1792E-09,-4.52352E-08,8.61391E-08,2.59515E-08,-4.71569E-08,1.2828E-07,5.82121E-10,-6.95358E-10,1.68694E-09,5.23651E-10,-8.2333E-10,2.29136E-09,3.44648E-10,-9.12882E-10,1.68793E-09,6.99749E-10,-1.13446E-09,2.94554E-09,1.26424E-10,-5.35446E-10,1.08075E-09,3.96084E-10,-6.56487E-10,2.25319E-09,1.72325E-09,-2.42847E-09,5.21255E-09,1.53044E-09,-2.99565E-09,6.97796E-09,8.69215E-10,-1.29779E-09,6.67972E-09,2.03247E-09,-3.61112E-09,8.48978E-09,3.80872E-10,-1.59024E-09,3.00868E-09,7.97475E-10,-2.26534E-09,4.82299E-09
