Country name,MedianAnnual cropsMammals,lower 95%Annual cropsMammals,upper 95%Annual cropsMammals,MedianPermanent cropsMammals,lower 95%Permanent cropsMammals,upper 95%Permanent cropsMammals,MedianPastureMammals,lower 95%PastureMammals,upper 95%PastureMammals,MedianUrbanMammals,lower 95%UrbanMammals,upper 95%UrbanMammals,MedianExtensive forestryMammals,lower 95%Extensive forestryMammals,upper 95%Extensive forestryMammals,MedianIntensive forestryMammals,lower 95%Intensive forestryMammals,upper 95%Intensive forestryMammals,MedianAnnual cropsBirds,lower 95%Annual cropsBirds,upper 95%Annual cropsBirds,MedianPermanent cropsBirds,lower 95%Permanent cropsBirds,upper 95%Permanent cropsBirds,MedianPastureBirds,lower 95%PastureBirds,upper 95%PastureBirds,MedianUrbanBirds,lower 95%UrbanBirds,upper 95%UrbanBirds,MedianExtensive forestryBirds,lower 95%Extensive forestryBirds,upper 95%Extensive forestryBirds,MedianIntensive forestryBirds,lower 95%Intensive forestryBirds,upper 95%Intensive forestryBirds,MedianAnnual cropsPlants,lower 95%Annual cropsPlants,upper 95%Annual cropsPlants,MedianPermanent cropsPlants,lower 95%Permanent cropsPlants,upper 95%Permanent cropsPlants,MedianPasturePlants,lower 95%PasturePlants,upper 95%PasturePlants,MedianUrbanPlants,lower 95%UrbanPlants,upper 95%UrbanPlants,MedianExtensive forestryPlants,lower 95%Extensive forestryPlants,upper 95%Extensive forestryPlants,MedianIntensive forestryPlants,lower 95%Intensive forestryPlants,upper 95%Intensive forestryPlants,MedianAnnual cropsAmphibians,lower 95%Annual cropsAmphibians,upper 95%Annual cropsAmphibians,MedianPermanent cropsAmphibians,lower 95%Permanent cropsAmphibians,upper 95%Permanent cropsAmphibians,MedianPastureAmphibians,lower 95%PastureAmphibians,upper 95%PastureAmphibians,MedianUrbanAmphibians,lower 95%UrbanAmphibians,upper 95%UrbanAmphibians,MedianExtensive forestryAmphibians,lower 95%Extensive forestryAmphibians,upper 95%Extensive forestryAmphibians,MedianIntensive forestryAmphibians,lower 95%Intensive forestryAmphibians,upper 95%Intensive forestryAmphibians,MedianAnnual cropsReptiles,lower 95%Annual cropsReptiles,upper 95%Annual cropsReptiles,MedianPermanent cropsReptiles,lower 95%Permanent cropsReptiles,upper 95%Permanent cropsReptiles,MedianPastureReptiles,lower 95%PastureReptiles,upper 95%PastureReptiles,MedianUrbanReptiles,lower 95%UrbanReptiles,upper 95%UrbanReptiles,MedianExtensive forestryReptiles,lower 95%Extensive forestryReptiles,upper 95%Extensive forestryReptiles,MedianIntensive forestryReptiles,lower 95%Intensive forestryReptiles,upper 95%Intensive forestryReptiles
MACAU,7.88288E-08,-8.78579E-10,1.65501E-07,3.40427E-08,-9.69597E-08,1.85972E-07,4.71735E-08,-1.00509E-07,1.80205E-07,9.97471E-08,1.55122E-08,2.81881E-07,3.32861E-08,-6.13402E-08,1.42561E-07,4.97891E-08,-6.46642E-08,2.08099E-07,3.46784E-07,-3.8482E-09,7.12983E-07,3.68167E-07,-4.78679E-08,8.42561E-07,1.5239E-07,-5.39976E-07,7.14385E-07,5.58508E-07,2.17616E-07,1.02572E-06,5.8156E-08,-5.64117E-08,3.1846E-07,3.03237E-07,-1.14533E-07,7.90846E-07,3.9827E-06,6.86345E-07,8.77299E-06,3.14445E-06,-1.1528E-06,9.02413E-06,3.01584E-06,4.648E-07,7.72248E-06,3.78159E-06,-3.26806E-07,8.42439E-06,7.65888E-07,-1.4286E-06,4.90402E-06,3.13336E-06,-5.94846E-07,7.85263E-06,4.61285E-08,-5.05842E-08,1.08086E-07,4.61346E-08,-2.40695E-08,1.54701E-07,2.88046E-08,-4.44041E-08,1.26715E-07,5.8708E-08,-9.98458E-10,1.8181E-07,1.01812E-08,-3.1874E-08,8.61008E-08,3.55222E-08,-1.34366E-08,1.53149E-07,8.28864E-08,-7.35922E-08,1.83833E-07,8.06948E-08,-5.77144E-08,2.416E-07,4.21518E-08,-3.78536E-08,1.85141E-07,1.0245E-07,-1.56052E-08,3.03331E-07,1.79816E-08,-5.4497E-08,1.4286E-07,4.09747E-08,-5.15443E-08,1.87432E-07
Republic of Moldova,4.85997E-08,-1.98042E-08,1.41334E-07,2.10204E-08,-1.63764E-07,1.9618E-07,3.34855E-08,-1.28811E-07,2.46458E-07,7.49306E-08,-1.69851E-07,3.8224E-07,1.96266E-08,-1.18942E-07,1.59789E-07,1.47865E-08,-1.0745E-07,1.77123E-07,1.08897E-07,-4.26589E-08,3.1906E-07,1.45214E-07,-4.04328E-07,6.48334E-07,6.02363E-08,-3.85601E-07,4.8143E-07,2.22522E-07,-6.52775E-07,8.90812E-07,2.70618E-08,-8.86973E-08,1.93489E-07,1.03041E-07,-2.95594E-07,5.05702E-07,1.13048E-06,-1.63268E-07,3.15911E-06,7.88017E-07,-2.1943E-06,4.105E-06,5.27119E-07,-2.47587E-06,4.02254E-06,1.00184E-06,-2.47503E-06,4.6388E-06,1.86623E-07,-1.5892E-06,2.69068E-06,1.61537E-07,-1.00849E-06,2.21027E-06,9.04454E-09,-1.06655E-09,2.5718E-08,8.36093E-09,-1.62397E-08,3.30785E-08,5.11499E-09,-1.39422E-08,2.57858E-08,1.1412E-08,-2.05716E-08,3.90919E-08,1.84705E-09,-8.20118E-09,1.80538E-08,6.41824E-09,-1.13125E-08,3.1323E-08,9.81134E-09,-9.66045E-10,2.75627E-08,8.80182E-09,-1.71682E-08,3.4985E-08,4.78555E-09,-8.734E-09,2.83021E-08,1.21608E-08,-1.89152E-08,3.90536E-08,1.97565E-09,-7.41799E-09,2.03723E-08,4.4777E-09,-9.69696E-09,2.54608E-08
Mayotte,1.58874E-07,-6.63172E-08,4.22896E-07,7.94014E-08,-2.2396E-07,4.54234E-07,9.42683E-08,-2.57666E-07,3.90005E-07,2.00536E-07,-4.751E-08,5.81645E-07,6.57122E-08,-1.61794E-07,3.22644E-07,9.96514E-08,-1.64967E-07,4.25464E-07,2.34427E-06,-2.26593E-07,5.67359E-06,2.39527E-06,-5.81978E-07,5.95484E-06,1.05974E-06,-3.82324E-06,5.25203E-06,3.72022E-06,1.13013E-06,8.48432E-06,3.85419E-07,-4.50085E-07,2.34328E-06,1.95754E-06,-9.49908E-07,5.78928E-06,5.12126E-05,6.87691E-06,0.000131839,3.87719E-05,-1.41975E-05,0.000124444,3.83132E-05,6.68116E-06,0.000108267,4.80023E-05,-3.30369E-06,0.000123144,9.99325E-06,-1.94537E-05,6.60238E-05,4.04877E-05,-8.80939E-06,0.000107931,3.00407E-08,-1.9711E-08,8.13776E-08,2.8808E-08,-1.67245E-08,9.17224E-08,1.86598E-08,-2.87028E-08,7.34335E-08,3.82161E-08,3.05373E-09,1.1168E-07,7.04425E-09,-1.68274E-08,5.36767E-08,2.25343E-08,-7.54285E-09,8.62464E-08,5.82955E-07,-3.75276E-07,1.5639E-06,5.44459E-07,-3.20945E-07,1.50748E-06,2.96736E-07,-2.63784E-07,1.19849E-06,7.15355E-07,7.09251E-08,2.21827E-06,1.27628E-07,-3.7882E-07,8.69056E-07,2.84278E-07,-3.57757E-07,1.35539E-06
Mongolia ,7.40368E-08,-2.48862E-07,3.52544E-07,2.21558E-08,-2.26271E-07,3.5174E-07,5.67558E-08,-6.13294E-08,1.79441E-07,6.5481E-08,-2.26348E-07,3.2916E-07,2.33627E-08,-1.63715E-07,2.13116E-07,1.48704E-08,-1.68731E-07,2.83001E-07,1.48039E-07,-7.02602E-07,9.51639E-07,1.80004E-07,-8.36562E-07,1.09842E-06,1.25976E-07,-2.39699E-07,5.39799E-07,2.09148E-07,-7.21542E-07,1.04798E-06,2.81883E-08,-1.43571E-07,3.00869E-07,1.04501E-07,-5.76108E-07,8.38132E-07,1.02871E-06,-3.98229E-06,5.78862E-06,7.57002E-07,-4.23139E-06,5.49283E-06,6.08959E-07,-9.70668E-07,2.07176E-06,6.63367E-07,-3.26627E-06,4.20842E-06,1.56259E-07,-1.94743E-06,2.21362E-06,4.28732E-07,-3.09483E-06,3.29622E-06,2.95498E-09,-8.17695E-09,1.33984E-08,2.44648E-09,-8.82921E-09,1.4403E-08,1.99702E-09,-2.7177E-09,7.02126E-09,2.91114E-09,-1.08457E-08,1.41048E-08,4.94488E-10,-3.93813E-09,6.23586E-09,1.71217E-09,-8.90424E-09,1.26524E-08,5.37932E-09,-1.14921E-08,2.5102E-08,4.59254E-09,-1.49248E-08,2.52539E-08,2.76789E-09,-2.32552E-09,9.62352E-09,5.69821E-09,-1.64448E-08,2.75868E-08,9.6048E-10,-6.09392E-09,9.24871E-09,2.02795E-09,-9.50666E-09,1.71197E-08
MONTSERRAT,1.71191E-06,-7.43296E-07,6.62078E-06,7.64367E-07,-2.32115E-06,6.3161E-06,1.12652E-06,-1.85878E-06,6.11666E-06,2.30447E-06,-3.79973E-07,7.58653E-06,6.73287E-07,-1.64481E-06,4.81203E-06,5.11573E-07,-2.05343E-06,5.3561E-06,1.23824E-05,-8.36537E-06,4.74506E-05,1.4803E-05,-9.26301E-06,5.60394E-05,7.43646E-06,-2.45016E-05,4.63069E-05,2.36551E-05,-9.83766E-06,6.84368E-05,2.64037E-06,-3.3963E-06,2.28916E-05,1.05966E-05,-9.21371E-06,4.9406E-05,3.79833E-05,-7.26084E-07,0.000120579,2.85132E-05,-1.17445E-05,0.000107217,2.50276E-05,-4.36096E-06,0.000103658,3.54823E-05,-2.77819E-06,0.000105494,6.77244E-06,-1.56785E-05,6.11021E-05,2.40628E-05,-8.67918E-06,9.72346E-05,4.43707E-07,-4.21092E-07,1.86206E-06,4.05431E-07,-4.21706E-07,1.77856E-06,2.79829E-07,-4.11782E-07,1.48308E-06,5.45753E-07,-3.23153E-07,2.05163E-06,9.39531E-08,-2.38253E-07,1.24019E-06,3.03118E-07,-2.98618E-07,1.7423E-06,3.27615E-06,-1.60251E-06,1.20366E-05,2.97009E-06,-1.67912E-06,1.12177E-05,1.58276E-06,-1.33399E-06,8.44395E-06,3.90722E-06,3.3379E-07,1.25063E-05,7.18799E-07,-1.55799E-06,6.87653E-06,1.52062E-06,-1.79647E-06,8.67261E-06
Malawi,8.53861E-08,-8.19209E-08,3.59691E-07,3.39852E-08,-1.71826E-07,3.70603E-07,6.34409E-08,-9.31281E-08,3.38349E-07,1.25324E-07,-1.26676E-07,5.40481E-07,3.61689E-08,-1.19066E-07,2.85642E-07,2.34925E-08,-1.59677E-07,2.9676E-07,2.3839E-07,-3.60968E-07,1.22184E-06,2.87226E-07,-5.85644E-07,1.68143E-06,1.7573E-07,-5.73991E-07,1.11107E-06,4.79312E-07,-7.65709E-07,2.44017E-06,5.42355E-08,-1.2559E-07,6.2004E-07,1.97894E-07,-4.19136E-07,1.28634E-06,1.252E-06,-1.43683E-06,7.08512E-06,1.00318E-06,-1.6832E-06,7.0349E-06,7.84714E-07,-1.33395E-06,5.66757E-06,1.29863E-06,-1.91975E-06,7.85539E-06,2.39129E-07,-1.10644E-06,3.55576E-06,1.11422E-06,-1.75912E-06,5.97874E-06,2.52301E-08,-2.64643E-08,1.10583E-07,2.32131E-08,-4.01212E-08,1.43272E-07,1.67844E-08,-2.78722E-08,9.12756E-08,3.18786E-08,-5.20296E-08,1.63099E-07,5.34991E-09,-2.01325E-08,7.75252E-08,1.74351E-08,-3.63406E-08,1.25217E-07,3.13462E-08,-1.91759E-08,1.41793E-07,2.7687E-08,-3.47391E-08,1.63952E-07,1.62086E-08,-1.62295E-08,9.43092E-08,3.91536E-08,-4.25117E-08,1.82446E-07,6.46166E-09,-2.99868E-08,8.32755E-08,1.36718E-08,-3.97712E-08,1.15777E-07
The former Yugoslav Republic of Macedonia,1.87937E-07,-1.89614E-07,5.66589E-07,9.01254E-08,-5.88294E-07,8.12421E-07,1.24475E-07,-5.59872E-07,7.73785E-07,2.75086E-07,-6.79118E-07,1.47916E-06,8.65407E-08,-3.55453E-07,6.83897E-07,5.67368E-08,-4.16376E-07,7.04839E-07,5.84868E-07,-4.20853E-07,1.38552E-06,7.5144E-07,-5.18598E-07,2.94567E-06,3.28866E-07,-1.85412E-06,1.77653E-06,1.13019E-06,-7.79275E-07,4.1192E-06,1.46541E-07,-2.5552E-07,9.06286E-07,5.31829E-07,-4.3134E-07,2.35412E-06,9.40084E-06,-1.38861E-06,2.53449E-05,6.37243E-06,-1.03401E-05,3.04754E-05,4.16652E-06,-1.43929E-05,2.78839E-05,7.80197E-06,-1.10447E-05,3.2918E-05,1.67863E-06,-8.91226E-06,1.91523E-05,1.55326E-06,-7.56132E-06,1.59703E-05,4.2163E-08,-2.13716E-08,1.17256E-07,3.94633E-08,-4.95362E-08,1.56257E-07,2.39486E-08,-6.08739E-08,1.18699E-07,5.21302E-08,-6.21875E-08,1.69625E-07,9.083E-09,-3.23319E-08,9.20072E-08,2.99255E-08,-3.62009E-08,1.47407E-07,7.84977E-08,-4.03815E-08,2.10594E-07,7.32265E-08,-8.2948E-08,2.85208E-07,3.93219E-08,-5.20433E-08,2.2051E-07,9.66122E-08,-1.0224E-07,3.36929E-07,1.68561E-08,-5.98789E-08,1.59833E-07,3.77179E-08,-6.88649E-08,2.04294E-07
Mali,3.31245E-09,-8.99526E-09,2.36483E-08,1.03908E-09,-1.27598E-08,2.16729E-08,2.63031E-09,-1.73962E-09,1.56962E-08,4.54436E-09,-1.45762E-08,3.13963E-08,7.93083E-10,-5.6651E-09,1.20705E-08,6.57189E-10,-5.29998E-09,1.41778E-08,1.09248E-08,-4.69917E-08,8.60322E-08,1.24075E-08,-4.95806E-08,1.09858E-07,8.64712E-09,-1.15467E-08,6.82486E-08,2.27681E-08,-7.4959E-08,1.45487E-07,1.77603E-09,-8.01366E-09,2.64002E-08,7.01184E-09,-2.87594E-08,7.15859E-08,3.37245E-08,-1.21667E-07,3.40321E-07,2.33193E-08,-1.23624E-07,2.85896E-07,2.16499E-08,-2.21417E-08,1.99528E-07,3.27889E-08,-1.38793E-07,2.96286E-07,3.32E-09,-4.02585E-08,9.73233E-08,7.912E-09,-5.75215E-08,1.20985E-07,3.27292E-10,-8.65187E-10,2.79587E-09,2.67457E-10,-1.04127E-09,2.88315E-09,2.20147E-10,-1.83502E-10,1.59903E-09,4.10881E-10,-1.38708E-09,3.41707E-09,3.93605E-11,-3.17594E-10,9.72196E-10,1.60136E-10,-4.78699E-10,1.60928E-09,1.76549E-09,-8.31914E-09,1.97375E-08,1.50706E-09,-7.26934E-09,1.72419E-08,1.0084E-09,-2.70535E-10,5.82571E-09,2.22136E-09,-1.03686E-08,2.39534E-08,1.88249E-10,-1.25877E-09,3.82726E-09,4.35606E-10,-1.54579E-09,5.77477E-09
MONACO,8.41468E-08,-2.3633E-08,3.72164E-07,5.1959E-08,-8.84569E-08,4.04113E-07,5.84833E-08,-8.27294E-08,3.58358E-07,1.34485E-07,-5.64294E-09,4.58971E-07,3.8128E-08,-7.36717E-08,2.84003E-07,2.43244E-08,-1.19578E-07,3.09855E-07,3.0556E-07,-1.09453E-07,1.00412E-06,3.79462E-07,-4.53044E-08,1.00987E-06,1.6178E-07,-3.45931E-07,1.00827E-06,5.98397E-07,1.66356E-07,1.30166E-06,6.98222E-08,-4.94113E-08,5.73917E-07,2.66362E-07,-1.32107E-07,9.87236E-07,6.67937E-06,2.45785E-06,1.95004E-05,3.77884E-06,-9.85298E-07,1.77785E-05,1.76982E-06,-1.60971E-06,1.05662E-05,4.6267E-06,-2.83238E-07,1.69299E-05,8.53574E-07,-1.2156E-06,1.26049E-05,1.9418E-06,-2.24827E-06,1.26419E-05,3.21856E-08,-1.41672E-08,1.31025E-07,3.17566E-08,-1.10483E-08,1.23056E-07,1.87869E-08,-2.66159E-08,1.09595E-07,4.09447E-08,-1.85933E-09,1.40169E-07,7.5182E-09,-1.32994E-08,8.72251E-08,2.21491E-08,-1.07641E-08,1.16862E-07,3.68281E-08,-1.25769E-08,1.40237E-07,3.50182E-08,-1.2426E-08,1.29782E-07,1.78552E-08,-1.34603E-08,9.96986E-08,4.40343E-08,-5.34184E-09,1.34311E-07,8.48228E-09,-1.30261E-08,8.81897E-08,1.63212E-08,-2.42111E-08,9.16297E-08
Morocco,7.2169E-08,-1.02634E-07,2.56739E-07,2.48421E-08,-1.48211E-07,2.735E-07,5.07464E-08,-8.04673E-08,2.02466E-07,8.13632E-08,-1.86272E-07,3.29851E-07,2.19056E-08,-1.12165E-07,1.93097E-07,1.63953E-08,-1.05341E-07,2.19858E-07,2.4423E-07,-5.35117E-07,9.35035E-07,2.91143E-07,-7.16126E-07,1.25208E-06,1.72606E-07,-4.37935E-07,9.77193E-07,4.03696E-07,-9.24711E-07,1.41765E-06,4.81356E-08,-1.60507E-07,4.07432E-07,1.88032E-07,-5.4917E-07,9.60924E-07,2.99084E-06,-2.36934E-06,9.63282E-06,2.0342E-06,-2.81788E-06,8.7711E-06,1.34686E-06,-1.15764E-06,5.82394E-06,1.99536E-06,-8.6146E-07,6.83654E-06,3.74146E-07,-2.2107E-06,4.56554E-06,1.36147E-06,-2.82961E-06,6.26329E-06,7.40546E-09,-1.06051E-08,2.51682E-08,6.58478E-09,-1.15227E-08,2.69484E-08,4.70303E-09,-5.55993E-09,2.03351E-08,6.27343E-09,-1.12679E-08,2.24617E-08,1.12513E-09,-7.41716E-09,1.48226E-08,4.73205E-09,-9.70389E-09,2.6449E-08,6.38848E-08,-8.36086E-08,2.17782E-07,5.72927E-08,-8.44293E-08,2.30261E-07,3.16167E-08,-1.14655E-08,1.42555E-07,5.68718E-08,-5.93964E-08,1.86696E-07,1.18854E-08,-5.27414E-08,1.11796E-07,2.76556E-08,-7.03896E-08,1.63588E-07
Mauritius,1.08909E-07,-7.00301E-09,2.71467E-07,4.23651E-08,-1.15726E-07,3.03853E-07,0,0,0,1.37651E-07,3.03433E-08,2.83227E-07,4.70236E-08,-5.44501E-08,2.21159E-07,6.70975E-08,-6.20952E-08,2.78164E-07,9.20953E-07,-7.82383E-09,1.95298E-06,9.07434E-07,-1.28821E-07,2.04591E-06,0,0,0,1.37178E-06,7.08715E-07,2.44159E-06,1.52202E-07,-1.24625E-07,9.27126E-07,7.89673E-07,-2.721E-07,1.99214E-06,2.00107E-05,3.43292E-06,4.83153E-05,1.5041E-05,-6.20024E-06,4.96727E-05,0,0,0,1.85541E-05,-1.33916E-06,4.56205E-05,4.06776E-06,-6.19744E-06,2.72608E-05,1.56761E-05,-2.61825E-06,4.56457E-05,1.73272E-08,-9.9459E-09,4.44235E-08,1.64437E-08,-8.62988E-09,5.02386E-08,0,0,0,2.17676E-08,4.94055E-09,4.80294E-08,3.92793E-09,-7.60889E-09,3.11994E-08,1.29873E-08,-3.75813E-09,4.74901E-08,3.12349E-07,-1.82436E-07,8.20352E-07,2.93025E-07,-1.43199E-07,9.14636E-07,0,0,0,3.91019E-07,8.65384E-08,8.92518E-07,7.14669E-08,-1.47936E-07,5.61843E-07,1.51566E-07,-1.55289E-07,6.79368E-07
MIDWAY_ISLANDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritania,1.35111E-09,-1.24669E-08,1.4361E-08,4.1824E-10,-1.0856E-08,1.28766E-08,1.75255E-09,-3.90174E-10,4.53921E-09,2.42668E-09,-2.00155E-08,2.80026E-08,8.3683E-11,-1.33921E-09,1.91495E-09,6.72622E-11,-8.98552E-10,2.02883E-09,2.20625E-09,-3.36084E-08,3.72454E-08,3.08412E-09,-3.44775E-08,4.10973E-08,4.27061E-09,-1.22979E-09,1.2922E-08,7.13464E-09,-6.7387E-08,8.20127E-08,1.37768E-10,-9.06499E-10,3.26496E-09,4.92787E-10,-3.27408E-09,9.04037E-09,1.27424E-08,-1.67667E-07,2.63918E-07,9.24634E-09,-1.43693E-07,1.94741E-07,1.60061E-08,-4.70825E-09,4.59979E-08,1.7836E-08,-2.56123E-07,3.18228E-07,2.67781E-10,-5.09875E-09,1.24387E-08,2.17387E-10,-7.27601E-09,9.80386E-09,1.36242E-10,-1.08191E-09,1.58749E-09,1.20415E-10,-1.07751E-09,1.52691E-09,1.78951E-10,-7.41042E-11,4.83177E-10,2.45747E-10,-2.08658E-09,2.98411E-09,4.30942E-12,-6.38721E-11,1.31831E-10,1.87496E-11,-1.34999E-10,2.8349E-10,1.49415E-09,-1.35158E-08,2.02728E-08,1.30112E-09,-1.04157E-08,1.72565E-08,1.20536E-09,-1.76907E-10,3.33703E-09,2.42108E-09,-2.03318E-08,2.9747E-08,3.88384E-11,-4.3889E-10,1.16095E-09,1.03536E-10,-4.37905E-10,1.78542E-09
Malta,9.97702E-08,-3.84973E-08,3.40018E-07,4.76795E-08,-1.16885E-07,3.28774E-07,7.13723E-08,-8.62907E-08,3.2949E-07,1.43742E-07,-1.09429E-09,3.73022E-07,4.11273E-08,-8.99469E-08,2.65043E-07,2.92148E-08,-1.24374E-07,2.6589E-07,3.04995E-07,-1.35009E-07,9.89005E-07,3.92881E-07,-6.44025E-08,1.11434E-06,1.80514E-07,-4.19388E-07,1.09337E-06,6.52087E-07,1.87141E-07,1.2801E-06,7.74237E-08,-6.07828E-08,5.04077E-07,2.86863E-07,-1.53769E-07,1.02396E-06,8.91196E-06,4.65977E-06,1.94958E-05,5.42647E-06,-1.65571E-06,1.78195E-05,2.66357E-06,-1.66699E-06,1.27527E-05,6.51869E-06,-3.9197E-07,1.72626E-05,1.13575E-06,-2.53873E-06,1.23176E-05,2.81517E-06,-2.94596E-06,1.30906E-05,4.063E-08,-1.90952E-08,1.29944E-07,3.90271E-08,-1.77671E-08,1.16386E-07,2.5972E-08,-2.35709E-08,1.06419E-07,5.1237E-08,7.51875E-09,1.25765E-07,9.52128E-09,-1.87981E-08,8.19603E-08,2.92172E-08,-1.04283E-08,1.19773E-07,7.53129E-08,-3.5602E-08,2.11866E-07,7.17046E-08,-2.88022E-08,2.08405E-07,3.90459E-08,-2.11006E-08,1.79246E-07,9.14825E-08,1.38687E-08,2.1619E-07,1.68013E-08,-3.32765E-08,1.44423E-07,3.65659E-08,-4.00604E-08,1.65588E-07
Oman,8.38937E-09,-4.55866E-08,6.6891E-08,2.57511E-09,-3.7625E-08,6.06077E-08,1.09326E-08,-5.37728E-09,2.33374E-08,1.69299E-08,-8.98129E-08,1.17972E-07,1.03314E-09,-1.46284E-08,1.79992E-08,8.11158E-10,-1.75817E-08,1.99636E-08,2.86209E-08,-2.09399E-07,3.11322E-07,3.96306E-08,-2.07061E-07,3.71026E-07,3.85715E-08,-6.74556E-08,1.05075E-07,8.17854E-08,-3.98782E-07,6.9054E-07,1.94307E-09,-1.35438E-08,3.04265E-08,6.3006E-09,-3.68325E-08,7.94118E-08,1.03673E-07,-7.69431E-07,1.1463E-06,7.64751E-08,-6.92558E-07,9.49191E-07,1.41666E-07,-1.42483E-07,3.82829E-07,2.72609E-07,-1.83057E-06,3.57122E-06,5.72242E-09,-1.74095E-07,2.38557E-07,6.76403E-08,-7.6261E-07,1.45131E-06,2.80766E-10,-1.08577E-09,2.23611E-09,2.5041E-10,-1.11475E-09,1.9664E-09,4.32491E-10,-2.8588E-10,1.07438E-09,7.1335E-10,-3.51338E-09,4.27529E-09,1.17547E-11,-1.7138E-10,2.83477E-10,1.76994E-10,-1.26446E-09,1.80186E-09,1.43759E-08,-6.05667E-08,1.1059E-07,1.28797E-08,-5.60474E-08,1.0986E-07,1.00321E-08,-1.08494E-08,2.29309E-08,2.19772E-08,-9.3242E-08,1.62311E-07,1.13328E-09,-1.03398E-08,2.18707E-08,1.77074E-09,-1.4217E-08,1.90198E-08
Maldives,7.64176E-07,-5.02193E-07,3.74767E-06,3.10059E-07,-9.39477E-07,3.82901E-06,4.84433E-07,-7.22024E-07,3.68033E-06,9.61302E-07,-9.05358E-07,4.25464E-06,3.17779E-07,-7.82142E-07,2.43761E-06,4.34094E-07,-9.2467E-07,3.07933E-06,2.14711E-05,-1.87373E-05,7.71624E-05,2.13867E-05,-2.86921E-05,7.63943E-05,1.1547E-05,-3.37649E-05,7.95779E-05,3.43913E-05,-4.49831E-05,9.96385E-05,3.09019E-06,-7.391E-06,2.83585E-05,1.77804E-05,-2.42027E-05,7.41382E-05,0.000187321,2.35602E-05,0.000669264,0.000147224,-4.47809E-05,0.000658113,0.000136539,2.22444E-05,0.000588957,0.000179848,-1.19007E-05,0.000605134,3.71308E-05,-5.60658E-05,0.000371176,0.0001381,-2.53826E-05,0.000533873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45921E-06,-1.16752E-06,9.62348E-06,2.23653E-06,-1.42977E-06,9.55288E-06,1.23381E-06,-9.45608E-07,7.64629E-06,2.90219E-06,-3.97112E-07,1.12008E-05,5.19648E-07,-1.40255E-06,6.13185E-06,1.16388E-06,-1.80586E-06,6.92479E-06
Montenegro,4.63919E-07,-3.2098E-07,1.25291E-06,2.13252E-07,-8.12313E-07,2.39452E-06,2.82655E-07,-1.02742E-06,2.14896E-06,6.44485E-07,-2.09822E-06,2.58925E-06,2.17141E-07,-6.0578E-07,9.87015E-07,1.41227E-07,-9.13058E-07,1.20833E-06,1.2272E-06,-8.41375E-07,2.82824E-06,1.60368E-06,-3.78764E-07,5.42737E-06,6.53085E-07,-2.86704E-06,4.15697E-06,2.39329E-06,6.56987E-07,7.31279E-06,3.10538E-07,-3.42182E-07,1.88665E-06,1.15169E-06,-7.86843E-07,4.14288E-06,2.28184E-05,-6.69679E-06,5.31052E-05,1.50009E-05,-5.53388E-05,7.02789E-05,1.01035E-05,-3.6334E-05,7.64436E-05,1.86712E-05,-4.51594E-05,6.96452E-05,4.62129E-06,-1.66477E-05,4.37591E-05,3.52942E-06,-1.85067E-05,3.7235E-05,1.10178E-07,-9.27439E-08,3.21259E-07,1.0467E-07,-7.98919E-08,4.56364E-07,6.41563E-08,-1.20418E-07,3.59653E-07,1.35726E-07,-9.49404E-08,5.02359E-07,2.55579E-08,-7.67557E-08,2.35148E-07,7.88094E-08,-4.93434E-08,4.0536E-07,1.70018E-07,-1.11474E-07,5.06706E-07,1.5735E-07,-2.77841E-07,7.73628E-07,8.07851E-08,-2.4278E-07,5.41925E-07,2.04073E-07,-5.48204E-07,7.94968E-07,4.00396E-08,-1.59909E-07,3.97299E-07,8.09295E-08,-1.72273E-07,4.54505E-07
