Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (old methodology and population)","226","Uganda","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","0.6","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","226","Uganda","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.39","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","230","Ukraine","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","3.44","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","230","Ukraine","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.16","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","230","Ukraine","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","5.18","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","230","Ukraine","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","7.44","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","230","Ukraine","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.25","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","225","United Arab Emirates","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.15","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","225","United Arab Emirates","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","2.83","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","225","United Arab Emirates","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","13.42","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","225","United Arab Emirates","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","1.03","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","6.67","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","1.58","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","7.36","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","12.48","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","1.37","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","215","United Republic of Tanzania","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.26","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","215","United Republic of Tanzania","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.49","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","215","United Republic of Tanzania","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","215","United Republic of Tanzania","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","0.69","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","215","United Republic of Tanzania","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.22","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","12.48","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.15","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","7.18","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","18.45","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","231","United States of America","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.39","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","10.97","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","3.5","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","3.44","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","6.29","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.35","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","10.94","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","1.51","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.28","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","0.51","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.09","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.99","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.11","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","4.6","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","4.17","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.94","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","6.46","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.12","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","1.97","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","16.09","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.02","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.42","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.06","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","10.4","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","5.12","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.13","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","1.85","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","1.49","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","3.54","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","249","Yemen","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.05","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","251","Zambia","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","1.99","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","251","Zambia","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.27","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","251","Zambia","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.54","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","251","Zambia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","1.09","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","251","Zambia","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","1.38","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","181","Zimbabwe","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","3.02","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","181","Zimbabwe","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.38","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","181","Zimbabwe","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.88","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","181","Zimbabwe","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","2.27","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","181","Zimbabwe","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","1.25","Fc","Calculated data"
